********************************************************************
  JasperGold - Superlint Violation/Property Report  
********************************************************************

Report Information
"module","created date"
"uc","Sep 02 06:21:21 CST 2025"



VIOLATIONS SUMMARY
Domain: LINT
"Category","Error","Warning","Info","Waived","Total"
"Warning","ARY_NR_SLRG","The signal 'tie_op_RSR_CONFIGID0_C2', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_core_reg_access_1', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_core_reg_access_1'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16278 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_core_reg_access_1","-"
"Warning","ARY_NR_SLRG","The signal 'TIE_reg_tie_op_RSR_CONFIGID0_C2', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_core_reg_access_1', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_core_reg_access_1'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16280 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_core_reg_access_1","-"
"Warning","ARY_NR_SLRG","The signal 'tie_op_RSR_CONFIGID1_C1', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_core_reg_access_1', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_core_reg_access_1'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16285 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_core_reg_access_1","-"
"Warning","ARY_NR_SLRG","The signal 'TIE_reg_tie_op_RSR_CONFIGID1_C1', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_core_reg_access_1', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_core_reg_access_1'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16287 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_core_reg_access_1","-"
"Warning","ARY_NR_SLRG","The signal 'tie_op_RSR_CONFIGID1_C2', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_core_reg_access_1', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_core_reg_access_1'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16292 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_core_reg_access_1","-"
"Warning","ARY_NR_SLRG","The signal 'TIE_reg_tie_op_RSR_CONFIGID1_C2', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_core_reg_access_1', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_core_reg_access_1'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16294 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_core_reg_access_1","-"
"Warning","ARY_NR_SLRG","The signal 'tie_op_RSR_PRID_C1', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_core_reg_access_1', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_core_reg_access_1'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16299 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_core_reg_access_1","-"
"Warning","ARY_NR_SLRG","The signal 'TIE_reg_tie_op_RSR_PRID_C1', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_core_reg_access_1', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_core_reg_access_1'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16301 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_core_reg_access_1","-"
"Warning","ARY_NR_SLRG","The signal 'tie_op_RSR_PRID_C2', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_core_reg_access_1', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_core_reg_access_1'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16306 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_core_reg_access_1","-"
"Warning","ARY_NR_SLRG","The signal 'TIE_reg_tie_op_RSR_PRID_C2', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_core_reg_access_1', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_core_reg_access_1'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16308 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_core_reg_access_1","-"
"Warning","ARY_NR_SLRG","The signal 'tie_if_ERRead_C1', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_extreg_rer', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_extreg_rer'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16379 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_extreg_rer","-"
"Warning","ARY_NR_SLRG","The signal 'tie_dc_out_slot0_use', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_extreg_rer', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_extreg_rer'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16384 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_extreg_rer","-"
"Warning","ARY_NR_SLRG","The signal 'is_device_supervisor_space_C1', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_extreg_rer', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_extreg_rer'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16395 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_extreg_rer","-"
"Warning","ARY_NR_SLRG","The signal 'is_device_user_space_C1', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_extreg_rer', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_extreg_rer'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16396 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_extreg_rer","-"
"Warning","ARY_NR_SLRG","The signal 'is_device_space_C1', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_extreg_rer', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_extreg_rer'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16397 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_extreg_rer","-"
"Warning","ARY_NR_SLRG","The signal 'tie_dc_out_opcode_C0', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_extreg_rer', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_extreg_rer'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16401 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_extreg_rer","-"
"Warning","ARY_NR_SLRG","The signal 'tie_if_ERWrite_C1', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_extreg_wer', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_extreg_wer'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16498 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_extreg_wer","-"
"Warning","ARY_NR_SLRG","The signal 'tie_st_ERI_RAW_INTERLOCK_ns_C4', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_extreg_wer', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_extreg_wer'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16501 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_extreg_wer","-"
"Warning","ARY_NR_SLRG","The signal 'tie_dc_out_slot0_use', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_extreg_wer', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_extreg_wer'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16504 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_extreg_wer","-"
"Warning","ARY_NR_SLRG","The signal 'is_device_supervisor_space_C3', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_extreg_wer', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_extreg_wer'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16515 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_extreg_wer","-"
"Warning","ARY_NR_SLRG","The signal 'is_device_user_space_C3', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_extreg_wer', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_extreg_wer'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16516 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_extreg_wer","-"
"Warning","ARY_NR_SLRG","The signal 'is_device_space_C3', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_extreg_wer', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_extreg_wer'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16517 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_extreg_wer","-"
"Warning","ARY_NR_SLRG","The signal 'tie_dc_out_opcode_C0', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_extreg_wer', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_extreg_wer'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16520 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_extreg_wer","-"
"Warning","ARY_NR_SLRG","The signal 'tie_exc_SyscallException_C2', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_misc', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_misc'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16612 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_misc","-"
"Warning","ARY_NR_SLRG","The signal 'tie_if_InvalidOperand_C1', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_misc', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_misc'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16613 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_misc","-"
"Warning","ARY_NR_SLRG","The signal 'tie_dc_out_slot0_use', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_misc', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_misc'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16616 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_misc","-"
"Warning","ARY_NR_SLRG","The signal 'tie_st_PSEXCM_ps_C2', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_break', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_break'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16720 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_break","-"
"Warning","ARY_NR_SLRG","The signal 'tie_exc_BreakException_C2', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_break', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_break'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16725 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_break","-"
"Warning","ARY_NR_SLRG","The signal 'tie_exc_BreakNException_C2', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_break', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_break'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16726 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_break","-"
"Warning","ARY_NR_SLRG","The signal 'tie_dc_out_slot0_use', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_break', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_break'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16729 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_break","-"
"Warning","ARY_NR_SLRG","The signal 'tie_if_SRWrite_C1', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_wsr_configid0_waiti', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_wsr_configid0_waiti'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16832 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_wsr_configid0_waiti","-"
"Warning","ARY_NR_SLRG","The signal 'tie_dc_out_slot0_use', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_wsr_configid0_waiti', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_wsr_configid0_waiti'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16836 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_wsr_configid0_waiti","-"
"Warning","ARY_NR_SLRG","The signal 'tie_st_InOCDMode_ps_C1', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_rfi_rfdo'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16964 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo","-"
"Warning","ARY_NR_SLRG","The signal 'tie_if_BranchTaken_C1', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_rfi_rfdo'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16969 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo","-"
"Warning","ARY_NR_SLRG","The signal 'tie_if_InvalidOperand_C1', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_rfi_rfdo'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16972 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo","-"
"Warning","ARY_NR_SLRG","The signal 'tie_if_NextOCDEnabled_C3', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_rfi_rfdo'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16973 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo","-"
"Warning","ARY_NR_SLRG","The signal 'tie_st_InOCDMode_kill_C3', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_rfi_rfdo'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16974 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo","-"
"Warning","ARY_NR_SLRG","The signal 'tie_st_InOCDMode_ns_C3', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_rfi_rfdo'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16975 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo","-"
"Warning","ARY_NR_SLRG","The signal 'tie_st_PSEXCM_ns_C1', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_rfi_rfdo'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16976 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo","-"
"Warning","ARY_NR_SLRG","The signal 'tie_st_PSUM_ns_C2', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_rfi_rfdo'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16978 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo","-"
"Warning","ARY_NR_SLRG","The signal 'tie_dc_out_slot0_use', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_rfi_rfdo'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :16981 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo","-"
"Warning","ARY_NR_SLRG","The signal 'tie_op_RFDO_C1', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_rfi_rfdo'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :17029 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo","-"
"Warning","ARY_NR_SLRG","The signal 'TIE_reg_tie_op_RFDO_C1', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_rfi_rfdo'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :17031 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo","-"
"Warning","ARY_NR_SLRG","The signal 'tie_op_RFI_C1', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_rfi_rfdo'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :17036 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo","-"
"Warning","ARY_NR_SLRG","The signal 'TIE_reg_tie_op_RFI_C1', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_rfi_rfdo'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :17038 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo","-"
"Warning","ARY_NR_SLRG","The signal 'tie_op_RFI_C2', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_rfi_rfdo'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :17095 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo","-"
"Warning","ARY_NR_SLRG","The signal 'TIE_reg_tie_op_RFI_C2', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_rfi_rfdo'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :17097 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo","-"
"Warning","ARY_NR_SLRG","The signal 'tie_op_RFI_C3', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_rfi_rfdo'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :17102 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo","-"
"Warning","ARY_NR_SLRG","The signal 'TIE_reg_tie_op_RFI_C3', defined in module 'Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo', is a one pin bus in its instance 'xttop.Xtensa.TIE.TIE_scalar_semantic_slot0_xt_sem_rfi_rfdo'","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :17104 ","*-Xm_serdes_64i64d0256d1_fusaTIE_scalar_semantic_slot0_xt_sem_rfi_rfdo","-"
